"id","id2","geography","population","population.moe","mpop","mpop.moe","fpop","fpop.moe","white","white.moe","black","black.moe","ind.alaska","ind.alaska.moe","asian","asian.moe","hawaiian","hawaiian.moe","other","other.moe","two.races","two.races.moe","hispanic","hispanic.moe","fam.houses","fam.houses.moe","married.fams","married.fams.moe","nonfam.houses","nonfam.houses.moe","highschool","highschool.moe","ged","ged.moe","less1yr.college","less1yr.college.moe","some.college","some.college.moe","associates","associates.moe","bachelors","bachelors.moe","masters","masters.moe","professional","professional.moe","doctorate","doctorate.moe","med.income","med.income.moe","pc.income","pc.income.moe","poverty","poverty.moe","med.home.val","med.home.val.moe","m.18to19","m.18to19.moe","m.20","m.20.moe","m.21","m.21.moe","m.22to24","m.22to24.moe","m.25to29","m.25to29.moe","m.30to34","m.30to34.moe","m.35to39","m.35to39.moe","m.40to44","m.40to44.moe","m.45to49","m.45to49.moe","m.50to54","m.50to54.moe","m.55to59","m.55to59.moe","m.60to61","m.60to61.moe","m.62to64","m.62to64.moe","m.65to66","m.65to66.moe","m.67to69","m.67to69.moe","m.70to74","m.70to74.moe","m.75to79","m.75to79.moe","m.80to84","m.80to84.moe","m.85up","m.85up.moe","f.18to19","f.18to19.moe","f.20","f.20.moe","f.21","f.21.moe","f.22to24","f.22to24.moe","f.25to29","f.25to29.moe","f.30to34","f.30to34.moe","f.35to39","f.35to39.moe","f.40to44","f.40to44.moe","f.45to49","f.45to49.moe","f.50to54","f.50to54.moe","f.55to59","f.55to59.moe","f.60to61","f.60to61.moe","f.62to64","f.62to64.moe","f.65to66","f.65to66.moe","f.67to69","f.67to69.moe","f.70to74","f.70to74.moe","f.75to79","f.75to79.moe","f.80to84","f.80to84.moe","f.85up","f.85up.moe","pc_high_school_graduates_25older","pc_not_high_school_graduates_16to19","jobless_16_19","median_size_over_3"
"1500000US390610243222",3.9061e+11,"Block Group 2, Census Tract 243.22, Hamilton County, Ohio",1436,271,755,170,681,151,1410,279,0,11,0,11,15,24,0,11,0,11,11,17,0,11,403,91,337,90,119,65,123,92,0,11,19,29,53,54,18,28,468,154,257,105,34,36,0,11,"130833","53747",55606,12274,0,11,"286900","28797",27,30,0,11,0,11,64,66,49,57,36,29,74,59,18,29,32,36,110,77,87,65,27,30,49,44,0,11,40,42,0,11,0,11,18,29,0,11,0,11,0,11,0,11,0,11,0,11,49,36,48,45,0,11,64,54,73,67,69,54,13,21,34,37,0,11,40,42,18,29,40,44,0,11,0,11,0.983805668016194,0,0.740740740740741,1
"1500000US390610243223",3.9061e+11,"Block Group 3, Census Tract 243.22, Hamilton County, Ohio",1457,239,745,136,712,160,987,243,147,127,0,11,256,162,0,11,0,11,67,93,23,38,366,101,338,99,273,111,119,142,0,11,15,24,84,74,63,51,458,156,133,76,105,88,32,36,"60481","22746",44870,12613,30,34,"506900","253195",0,11,0,11,0,11,99,96,82,54,61,53,43,40,34,37,36,28,80,78,43,40,63,75,0,11,44,70,18,30,14,21,0,11,0,11,0,11,16,27,14,23,0,11,13,21,117,89,73,46,46,42,23,22,88,49,12,19,29,33,0,11,28,31,0,11,17,29,58,71,0,11,0,11,0,11,1,0,0.551724137931034,1
"1500000US390610243224",3.9061e+11,"Block Group 4, Census Tract 243.22, Hamilton County, Ohio",2351,285,1180,196,1171,172,2048,293,19,29,0,11,238,168,0,11,13,20,33,54,86,119,662,94,615,103,84,58,116,65,0,11,31,36,46,45,73,60,499,135,551,192,31,34,94,63,"123750","29751",49679,7151,16,26,"389600","33312",0,11,14,22,18,27,0,11,0,11,36,41,72,43,123,62,76,46,57,46,73,52,28,31,110,88,16,26,51,47,36,39,18,27,21,32,0,11,0,11,10,16,0,11,16,26,17,27,42,39,79,55,119,58,77,48,50,44,155,100,14,22,59,48,18,27,17,30,35,38,19,29,58,49,0,11,0.976287262872629,0,0.770491803278688,1
"1500000US390610243225",3.9061e+11,"Block Group 5, Census Tract 243.22, Hamilton County, Ohio",1112,260,587,151,525,164,957,186,0,11,0,11,69,103,0,11,0,11,86,133,0,11,302,55,288,59,49,29,22,33,0,11,37,41,68,54,32,39,276,116,190,78,58,56,28,44,"156219","7354",49161,14575,18,28,"354300","77583",0,11,0,11,21,33,28,26,0,11,62,57,16,24,59,38,11,18,45,38,20,31,0,11,16,24,49,43,66,48,19,30,0,11,0,11,0,11,20,24,0,11,0,11,0,11,0,11,17,27,17,26,74,49,15,24,41,37,20,32,15,25,32,36,81,53,0,11,16,25,20,31,0,11,0,11,1,0,0.934782608695652,1
"1500000US390610243226",3.9061e+11,"Block Group 6, Census Tract 243.22, Hamilton County, Ohio",984,161,501,100,483,95,774,191,14,22,0,11,167,90,0,11,29,44,0,11,158,133,325,56,325,56,101,66,30,35,0,11,54,50,28,31,35,37,281,89,99,42,170,95,46,42,"199722","24076",112967,28240,0,11,"506300","106197",0,11,8,14,12,20,0,11,0,11,14,23,26,29,0,11,94,54,70,62,69,48,12,22,35,40,17,26,18,28,18,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,25,29,17,26,12,21,29,33,72,43,88,55,0,11,40,34,0,11,52,46,18,30,0,11,17,27,0,11,1,0,0.295454545454545,1
"1500000US390610244001",3.9061e+11,"Block Group 1, Census Tract 244, Hamilton County, Ohio",363,117,181,63,182,71,325,131,14,24,0,11,24,39,0,11,0,11,0,11,0,11,139,44,108,49,0,11,31,47,0,11,0,11,0,11,0,11,161,89,15,24,14,24,24,39,"151131","80738",82902,41439,0,11,"842400","225221",0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,32,0,11,14,24,28,32,15,24,15,23,0,11,0,11,0,11,13,22,0,11,0,11,0,11,0,11,0,11,15,25,0,11,15,24,16,26,36,40,0,11,14,22,16,25,31,35,0,11,0,11,0,11,11,17,0,11,0,11,0,11,1,0,1,1
"1500000US390610244002",3.9061e+11,"Block Group 2, Census Tract 244, Hamilton County, Ohio",1120,273,523,149,597,165,980,270,115,97,0,11,25,40,0,11,0,11,0,11,34,50,335,80,335,80,88,83,59,75,21,32,0,11,67,59,21,31,267,106,204,100,105,53,20,29,"198487","72879",102867,33702,21,31,"721200","120923",23,37,0,11,0,11,69,72,15,23,0,11,18,30,17,28,51,46,15,25,40,37,25,30,72,51,20,29,12,19,16,26,17,26,14,23,39,44,14,22,15,25,0,11,0,11,0,11,0,11,51,47,21,31,30,33,60,49,24,28,72,49,20,31,29,23,30,26,0,11,17,25,15,24,24,36,1,0,0.583333333333333,1
"1500000US390610244003",3.9061e+11,"Block Group 3, Census Tract 244, Hamilton County, Ohio",1911,389,901,201,1010,211,1575,322,0,11,0,11,139,161,0,11,0,11,197,256,0,11,639,149,510,145,87,56,64,69,61,81,0,11,121,97,42,60,762,209,258,102,86,65,37,65,"203125","65563",81278,19197,36,48,"635000","191487",0,11,0,11,0,11,0,11,61,81,61,82,36,42,18,32,105,77,81,55,53,54,21,34,88,53,16,27,33,37,40,61,81,80,0,11,51,65,49,51,0,11,0,11,0,11,21,33,0,11,61,66,84,60,57,45,71,52,60,68,42,64,129,83,33,36,0,11,66,58,50,75,31,35,17,27,0.975460122699387,0,1,1
"1500000US390610244004",3.9061e+11,"Block Group 4, Census Tract 244, Hamilton County, Ohio",1055,301,613,223,442,150,726,323,139,130,140,163,50,93,0,11,0,11,0,11,0,11,339,104,184,93,98,57,92,76,0,11,49,66,230,116,16,27,188,102,68,47,22,25,26,30,"65234","33261",43728,11455,34,55,"711900","142327",31,50,0,11,0,11,64,62,61,80,0,11,57,66,0,11,27,29,15,24,69,81,23,28,62,61,0,11,0,11,19,24,26,33,0,11,0,11,0,11,0,11,0,11,10,18,15,25,0,11,20,24,64,80,48,61,76,72,24,20,25,28,40,39,0,11,0,11,12,20,16,27,0,11,0,11,0.988555078683834,0,1,1
"1500000US390610244005",3.9061e+11,"Block Group 5, Census Tract 244, Hamilton County, Ohio",452,115,234,93,218,65,444,115,8,7,0,11,0,11,0,11,0,11,0,11,0,11,150,43,150,43,30,33,0,11,2,4,0,11,1,4,0,11,105,64,104,60,44,41,65,45,"250,000+","***",251512,136241,0,11,"1180300","284478",0,11,0,11,0,11,20,26,0,11,0,11,0,11,5,8,33,26,0,11,18,27,15,23,54,28,31,34,15,24,0,11,1,5,0,11,0,11,3,4,0,11,4,8,0,11,0,11,0,11,0,11,13,22,30,25,15,24,49,42,14,24,15,25,0,11,15,24,0,11,0,11,0,11,16,25,0.946902654867257,1,0.939393939393939,1
"1500000US390610244006",3.9061e+11,"Block Group 6, Census Tract 244, Hamilton County, Ohio",1464,430,667,187,797,322,1312,398,0,11,0,11,140,137,0,11,12,20,0,11,97,98,438,102,359,108,29,35,16,25,12,20,0,11,57,42,0,11,428,200,261,257,186,104,0,11,"250,000+","***",108795,48949,0,11,"953600","285883",14,22,0,11,0,11,0,11,0,11,64,80,18,29,33,37,14,23,57,44,52,61,14,23,45,44,59,50,0,11,0,11,0,11,34,39,76,92,15,22,16,24,0,11,0,11,0,11,81,80,0,11,34,31,15,25,54,34,136,104,33,39,16,24,15,24,14,23,0,11,0,11,19,28,77,93,1,0,0.869565217391304,1
"1500000US390610244007",3.9061e+11,"Block Group 7, Census Tract 244, Hamilton County, Ohio",1511,266,703,153,808,150,1322,255,0,11,0,11,109,93,0,11,0,11,80,120,66,73,478,85,463,81,67,56,38,35,6,11,30,48,12,20,37,36,418,135,310,119,193,83,30,34,"171635","62151",110698,31703,17,26,"915500","175715",21,26,14,23,0,11,12,20,7,13,31,36,16,26,33,33,78,56,72,53,51,40,33,32,13,21,31,34,0,11,29,33,87,74,19,25,20,26,0,11,0,11,0,11,0,11,68,53,0,11,47,38,45,42,62,46,82,51,17,22,12,19,40,39,15,24,78,56,32,38,32,37,36,36,21,32,0.970189701897019,0,0.827868852459016,1
"1500000US390610247001",3.9061e+11,"Block Group 1, Census Tract 247, Hamilton County, Ohio",877,119,408,82,469,63,854,120,7,9,2,4,3,5,0,11,3,4,8,8,5,7,233,37,151,31,118,27,150,39,35,18,62,31,82,39,68,26,133,32,30,18,0,11,4,5,"57750","7441",27930,2890,5,7,"116500","5634",11,9,0,11,5,7,12,16,40,21,41,17,53,21,17,10,31,15,39,21,16,15,8,9,29,15,12,12,6,7,4,5,0,11,5,5,5,5,13,9,0,11,0,11,12,9,25,14,36,19,41,17,34,16,43,16,38,19,23,14,7,7,17,12,15,9,2,3,4,5,11,10,5,5,13,9,0.909677419354839,0.4,0.508196721311475,1
"1500000US390610247002",3.9061e+11,"Block Group 2, Census Tract 247, Hamilton County, Ohio",830,110,377,59,453,67,761,108,52,49,0,11,14,15,0,11,3,6,0,11,7,11,192,35,137,29,187,44,145,41,36,18,33,19,77,34,50,23,130,34,69,31,11,9,3,5,"49293","3728",28617,3635,14,15,"128700","9513",11,12,0,11,4,5,9,8,12,12,41,18,20,13,7,7,34,18,31,14,4,5,20,18,23,16,7,7,19,15,10,7,12,7,12,8,2,3,6,7,0,11,0,11,10,9,42,20,48,23,15,15,14,9,40,20,47,29,34,15,3,4,10,8,20,14,3,4,12,7,24,15,8,7,8,7,0.951890034364261,1,0.75,1
"1500000US390610248001",3.9061e+11,"Block Group 1, Census Tract 248, Hamilton County, Ohio",1095,221,506,121,589,136,1090,221,5,10,0,11,0,11,0,11,0,11,0,11,0,11,279,57,216,60,217,84,56,51,9,15,15,18,81,62,16,19,418,124,193,71,31,25,9,14,"99286","35665",55252,9920,11,18,"368300","79273",24,38,0,11,0,11,0,11,44,50,11,17,32,39,69,44,0,11,35,29,50,30,17,19,57,49,7,12,16,18,23,20,25,22,14,18,4,10,19,30,0,11,0,11,11,17,0,11,10,17,17,21,74,49,25,32,41,27,29,32,32,21,25,22,48,38,0,11,26,23,46,48,26,21,25,22,1,0,0.736111111111111,1
"1500000US390610248002",3.9061e+11,"Block Group 2, Census Tract 248, Hamilton County, Ohio",1370,203,660,119,710,123,1255,203,0,11,6,11,7,10,0,11,0,11,102,90,25,27,339,59,302,59,154,67,63,37,12,18,55,38,60,32,0,11,272,81,276,86,66,37,26,27,"108906","25296",57618,12273,18,21,"473500","152899",9,13,0,11,0,11,23,35,0,11,26,24,21,21,67,37,105,45,74,44,31,24,0,11,0,11,26,21,0,11,0,11,0,11,6,11,0,11,0,11,0,11,0,11,11,16,37,31,25,22,16,15,82,45,87,43,80,44,42,34,11,19,7,12,0,11,13,13,0,11,0,11,34,23,47,47,0.991636798088411,0,0.89,0
"1500000US390610248003",3.9061e+11,"Block Group 3, Census Tract 248, Hamilton County, Ohio",939,192,404,100,535,124,889,190,0,11,0,11,29,44,0,11,0,11,21,33,7,12,248,69,215,64,184,59,68,53,0,11,51,49,50,34,52,42,217,77,135,70,66,46,19,23,"74375","26455",45739,9874,11,16,"283800","33603",0,11,0,11,0,11,0,11,25,27,135,53,41,36,25,24,19,20,9,14,0,11,0,11,0,11,12,18,7,11,0,11,6,10,0,11,0,11,0,11,8,13,0,11,23,25,92,50,73,41,111,52,0,11,7,11,28,26,16,18,0,11,19,21,7,11,0,11,0,11,18,20,0,11,8,14,1,0,1,1
"1500000US390610249011",3.9061e+11,"Block Group 1, Census Tract 249.01, Hamilton County, Ohio",1075,188,627,173,448,70,1065,187,0,11,0,11,4,7,0,11,0,11,6,8,126,175,242,46,190,45,200,56,270,79,47,35,42,33,76,43,60,28,122,48,41,24,9,10,4,7,"57500","13540",27291,5355,24,29,"131400","20369",4,6,19,29,4,7,54,72,62,62,29,24,45,31,10,10,49,34,45,30,68,43,10,10,45,22,0,11,15,11,10,11,19,15,10,11,0,11,0,11,5,8,5,8,0,11,15,14,30,24,60,34,18,19,17,16,49,33,69,37,15,12,10,11,23,23,27,23,5,9,6,9,17,15,0,11,0.862467866323907,0,1,1
"1500000US390610249021",3.9061e+11,"Block Group 1, Census Tract 249.02, Hamilton County, Ohio",1697,368,922,204,775,213,1607,335,0,11,0,11,0,11,0,11,90,141,0,11,168,154,460,94,412,96,147,66,81,53,16,23,26,31,89,60,70,50,483,170,161,87,125,92,32,34,"117891","23608",50810,13841,12,19,"294500","37962",0,11,21,26,0,11,17,21,27,29,15,24,71,54,58,68,23,28,67,51,98,57,0,11,22,28,69,47,34,33,35,33,15,25,0,11,24,30,16,24,0,11,0,11,13,21,6,10,51,40,80,58,93,76,16,25,48,41,63,44,32,32,28,30,37,35,36,35,15,24,16,26,21,30,5,7,0.980090497737557,0,1,1
"1500000US390610249022",3.9061e+11,"Block Group 2, Census Tract 249.02, Hamilton County, Ohio",1329,243,603,129,726,152,1329,243,0,11,0,11,0,11,0,11,0,11,0,11,0,11,440,70,397,77,60,45,62,58,0,11,21,32,124,63,16,26,459,122,94,54,83,57,79,47,"131591","9990",69624,12526,0,11,"335300","38057",28,31,0,11,0,11,0,11,15,23,16,24,12,18,14,22,86,55,50,42,62,46,16,25,62,48,0,11,43,38,49,41,15,23,0,11,12,19,17,26,0,11,0,11,0,11,17,25,0,11,12,18,17,25,132,61,50,34,125,67,0,11,12,19,31,33,16,26,49,41,37,39,0,11,0,11,0.987368421052632,0,0.668965517241379,1
"1500000US390610249023",3.9061e+11,"Block Group 3, Census Tract 249.02, Hamilton County, Ohio",1746,145,799,86,947,110,1603,158,108,92,0,11,22,20,0,11,4,6,9,14,88,77,558,54,392,54,193,58,169,55,57,52,96,35,104,40,142,43,442,84,119,41,51,25,19,15,"76823","8108",50401,7483,43,29,"165500","29435",0,11,4,7,8,9,12,14,72,36,64,27,62,33,52,30,34,21,50,24,71,29,24,18,39,32,11,12,30,16,30,20,33,19,14,12,0,11,16,16,0,11,0,11,20,18,66,43,70,36,63,36,81,43,35,18,109,41,56,26,34,26,51,24,8,10,21,14,49,26,38,24,9,10,4,7,0.93671875,0,0.643835616438356,1
"1500000US390610249024",3.9061e+11,"Block Group 4, Census Tract 249.02, Hamilton County, Ohio",804,182,374,89,430,130,754,205,0,11,0,11,50,79,0,11,0,11,0,11,43,66,208,44,178,42,13,21,0,11,0,11,0,11,21,26,41,48,246,78,52,29,15,23,49,37,"137721","55971",53516,22231,0,11,"584100","28034",15,24,0,11,0,11,5,7,13,21,10,11,26,27,33,30,44,38,47,39,31,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,35,34,26,40,40,25,23,31,34,31,27,37,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,0,0.62,0
"1500000US390610249025",3.9061e+11,"Block Group 5, Census Tract 249.02, Hamilton County, Ohio",2276,308,1122,173,1154,199,2156,319,0,11,0,11,74,92,0,11,0,11,46,57,155,167,661,77,646,75,55,43,50,44,0,11,16,25,162,77,63,49,628,127,289,101,80,55,94,74,"144868","23363",48804,5974,0,11,"339500","28827",14,22,16,26,16,26,33,35,17,24,72,67,89,46,74,50,49,36,83,54,30,34,61,46,64,43,50,43,12,19,48,42,16,25,14,23,28,31,50,45,0,11,0,11,0,11,0,11,84,52,125,69,49,44,54,46,64,50,112,56,48,42,31,34,47,43,30,34,16,24,32,36,0,11,16,25,0.976678445229682,0,0.430555555555556,1
"1500000US390610250011",3.9061e+11,"Block Group 1, Census Tract 250.01, Hamilton County, Ohio",1792,363,907,198,885,198,1786,366,0,11,0,11,6,11,0,11,0,11,0,11,24,42,468,105,458,108,206,90,147,83,0,11,26,43,158,75,106,94,541,133,200,84,48,48,31,47,"119394","11226",44810,6337,0,11,"286300","22756",11,18,29,31,0,11,0,11,53,50,31,49,72,61,25,42,0,11,142,63,68,46,39,59,71,47,30,33,61,48,15,25,24,27,0,11,18,29,59,46,0,11,0,11,0,11,72,51,27,42,83,73,0,11,49,42,127,61,70,47,59,57,57,46,45,41,16,24,26,30,0,11,16,28,0,11,0.969907407407407,0,0.479674796747967,1
"1500000US390610250012",3.9061e+11,"Block Group 2, Census Tract 250.01, Hamilton County, Ohio",657,171,345,97,312,106,561,98,0,11,0,11,0,11,0,11,0,11,96,111,0,11,141,52,95,36,282,88,88,60,0,11,27,33,46,43,44,68,173,95,78,50,15,25,32,49,"48083","22475",46772,15001,0,11,"137900","27421",0,11,0,11,0,11,0,11,58,68,13,22,32,51,0,11,0,11,11,18,6,13,0,11,25,29,0,11,38,38,16,24,33,40,27,31,18,31,17,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,30,14,24,30,35,15,22,0,11,14,22,71,73,48,44,31,35,14,23,0.936685288640596,0,0.739130434782609,1
"1500000US390610250013",3.9061e+11,"Block Group 3, Census Tract 250.01, Hamilton County, Ohio",1896,365,927,216,969,190,1804,361,34,40,0,11,0,11,0,11,34,54,24,40,0,11,526,95,449,99,142,76,180,75,47,60,103,62,182,75,68,59,465,141,154,118,4,12,25,39,"86667","7939",33946,5762,16,26,"173900","14759",13,20,17,26,13,20,0,11,19,30,86,75,39,46,71,61,4,13,82,49,104,56,34,31,9,15,0,11,0,11,96,59,14,23,0,11,0,11,14,22,0,11,0,11,38,41,77,54,101,73,41,44,27,44,34,37,111,59,71,51,40,35,50,43,0,11,15,25,58,39,30,35,14,23,15,25,0.988727858293076,0,0.471910112359551,1
"1500000US390610250014",3.9061e+11,"Block Group 4, Census Tract 250.01, Hamilton County, Ohio",630,195,278,76,352,130,630,195,0,11,0,11,0,11,0,11,0,11,0,11,19,30,230,71,230,71,62,49,17,25,0,11,15,24,98,72,38,47,186,77,106,73,16,25,35,37,"103000","35267",46784,10389,0,11,"183000","13412",0,11,0,11,0,11,0,11,0,11,48,56,25,38,14,23,0,11,43,39,28,24,0,11,12,18,43,39,0,11,0,11,18,28,16,24,16,25,0,11,0,11,0,11,16,27,19,30,31,49,26,40,0,11,0,11,45,40,40,38,12,20,0,11,27,30,16,27,0,11,0,11,18,28,50,42,0.93418647166362,0,0,1
"1500000US390610250015",3.9061e+11,"Block Group 5, Census Tract 250.01, Hamilton County, Ohio",1285,379,667,255,618,198,1247,376,28,27,0,11,0,11,0,11,0,11,10,12,66,90,314,94,176,72,84,47,126,81,0,11,16,19,160,90,152,104,183,121,47,48,4,9,18,24,"-","**",22041,8168,105,95,"132000","17984",9,5,0,11,0,11,8,10,25,51,30,36,17,27,73,53,28,41,32,42,8,14,13,21,62,49,0,11,2,4,15,24,1,5,0,11,4,9,33,46,0,11,0,11,0,11,44,42,66,90,59,68,83,59,19,19,12,19,35,40,15,20,0,11,29,25,41,38,18,30,4,9,0,11,0,11,0.960544217687075,0,0.25,1
"1500000US390610250021",3.9061e+11,"Block Group 1, Census Tract 250.02, Hamilton County, Ohio",1088,283,574,179,514,129,1052,284,0,11,0,11,0,11,0,11,22,38,14,23,22,38,321,87,243,68,119,59,249,132,18,28,0,11,124,90,65,64,198,74,62,55,0,11,31,51,"78056","16704",36930,8038,0,11,"150500","24065",15,24,0,11,0,11,71,85,0,11,34,37,28,32,78,49,60,54,55,49,45,44,0,11,15,25,12,20,18,28,24,29,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,41,109,86,30,34,34,39,60,50,0,11,0,11,0,11,45,38,25,30,13,22,0,11,0,11,1,0,0.703296703296703,1
"1500000US390610250022",3.9061e+11,"Block Group 2, Census Tract 250.02, Hamilton County, Ohio",1948,361,933,238,1015,241,1924,367,0,11,0,11,24,39,0,11,0,11,0,11,0,11,588,122,424,108,104,60,77,61,25,31,78,58,192,117,121,81,560,189,110,64,53,43,39,41,"96375","29042",46177,13055,75,82,"310100","39412",68,81,0,11,21,35,0,11,0,11,19,28,58,69,74,56,77,54,115,95,55,52,15,24,26,31,20,24,39,36,27,29,28,33,0,11,0,11,0,11,0,11,0,11,24,37,0,11,159,98,57,45,12,20,54,51,161,102,63,51,15,25,53,44,13,20,12,20,38,36,16,27,31,33,30,35,0.990528808208366,0,0.409574468085106,1
"1500000US390610250023",3.9061e+11,"Block Group 3, Census Tract 250.02, Hamilton County, Ohio",1191,296,535,161,656,182,1087,292,9,16,0,11,95,137,0,11,0,11,0,11,0,11,327,95,230,86,182,65,219,121,23,29,117,78,116,68,93,67,180,92,65,52,20,32,15,24,"80592","13439",41176,12232,0,11,"170100","21061",0,11,19,29,0,11,19,31,23,35,59,55,16,25,35,29,19,32,84,65,66,54,11,18,0,11,0,11,72,58,0,11,14,21,0,11,15,23,0,11,0,11,16,26,0,11,48,52,40,39,12,19,28,32,37,44,103,66,49,56,11,19,23,26,0,11,14,23,26,30,35,39,27,32,0,11,0.978085351787774,0,0.708333333333333,1
"1500000US390610250024",3.9061e+11,"Block Group 4, Census Tract 250.02, Hamilton County, Ohio",857,296,397,181,460,147,829,292,15,24,0,11,0,11,0,11,13,20,0,11,0,11,190,78,149,77,181,81,111,75,0,11,41,45,106,86,12,19,221,107,47,39,0,11,0,11,"57355","17119",29809,4152,0,11,"121100","15432",19,30,0,11,0,11,88,144,23,35,62,61,33,37,19,25,17,26,0,11,17,27,0,11,30,48,14,23,0,11,0,11,0,11,13,21,0,11,0,11,52,83,0,11,0,11,38,44,24,19,24,28,14,23,52,59,10,18,0,11,44,52,21,32,28,31,27,31,0,11,14,21,0,11,14,23,1,0,0,1
"1500000US390610250025",3.9061e+11,"Block Group 5, Census Tract 250.02, Hamilton County, Ohio",828,246,505,184,323,96,828,246,0,11,0,11,0,11,0,11,0,11,0,11,0,11,218,78,202,83,124,65,118,76,0,11,22,28,35,52,80,82,233,110,91,55,29,43,0,11,"107128","34081",54458,14889,0,11,"240400","37715",0,11,0,11,0,11,0,11,65,58,13,21,20,27,0,11,30,45,78,60,45,69,18,29,15,25,0,11,16,24,59,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,19,32,28,33,0,11,16,27,0,11,32,36,66,75,15,26,20,32,0,11,13,22,28,32,28,31,0,11,0,11,0.974358974358974,0,0.616438356164384,1
"1500000US390610250026",3.9061e+11,"Block Group 6, Census Tract 250.02, Hamilton County, Ohio",911,361,535,256,376,147,775,290,112,140,24,36,0,11,0,11,0,11,0,11,24,36,249,73,214,80,20,32,30,34,0,11,30,25,45,41,32,35,147,154,47,42,137,92,17,29,"129801","84822",50317,13048,13,20,"365300","140916",57,81,0,11,35,52,0,11,0,11,13,22,20,32,0,11,86,77,38,43,17,26,17,28,0,11,16,25,14,21,0,11,26,30,0,11,10,16,18,27,0,11,0,11,0,11,0,11,13,20,0,11,18,28,94,64,41,44,17,29,16,26,12,20,0,11,14,21,12,20,14,22,0,11,0,11,0.954724409448819,0,0.561904761904762,0
"1500000US390610251011",3.9061e+11,"Block Group 1, Census Tract 251.01, Hamilton County, Ohio",1317,203,640,121,677,121,1200,204,0,11,0,11,93,67,0,11,0,11,24,31,0,11,379,59,362,61,60,45,52,38,12,17,67,40,86,41,34,23,292,70,175,59,60,42,19,32,"115208","21869",60494,15406,9,14,"335300","140417",5,9,0,11,0,11,22,20,12,19,46,34,31,25,38,30,43,29,101,50,25,23,0,11,53,32,6,9,32,30,30,21,6,10,0,11,0,11,19,20,0,11,0,11,9,15,22,25,9,13,94,45,48,35,63,38,41,38,76,36,17,18,20,22,6,9,35,29,8,11,0,11,0,11,9,14,0.9150401836969,0,0.876712328767123,1
"1500000US390610251012",3.9061e+11,"Block Group 2, Census Tract 251.01, Hamilton County, Ohio",3739,296,1931,188,1808,186,3445,298,24,36,0,11,173,146,0,11,0,11,97,87,49,44,1061,81,946,91,119,58,213,72,0,11,47,41,158,61,178,50,1092,159,424,96,174,74,36,34,"142750","12610",58014,6550,0,11,"267800","18129",6,9,33,44,8,12,31,24,61,41,47,32,103,42,199,57,271,99,92,42,103,41,38,31,84,52,46,28,56,31,36,25,50,30,6,9,6,10,18,20,7,11,9,13,63,62,83,45,64,36,134,51,131,52,215,68,114,38,156,49,34,26,59,50,40,25,17,16,39,26,40,22,34,25,16,19,0.978096040438079,0,0.602941176470588,1
"1500000US390610251021",3.9061e+11,"Block Group 1, Census Tract 251.02, Hamilton County, Ohio",1066,289,546,186,520,138,829,251,0,11,0,11,176,212,0,11,0,11,61,94,0,11,285,75,261,79,27,29,139,75,0,11,36,40,29,47,120,75,244,147,22,33,14,22,0,11,"87188","40764",31299,6873,0,11,"185100","5235",0,11,0,11,0,11,0,11,14,21,15,25,12,20,76,46,32,37,40,32,15,23,15,23,42,66,12,19,0,11,0,11,0,11,15,23,0,11,0,11,0,11,0,11,49,76,17,26,14,24,31,26,102,60,32,30,10,15,67,67,0,11,27,31,0,11,0,11,0,11,16,23,15,24,0,11,0.975767366720517,0,1,0
"1500000US390610251022",3.9061e+11,"Block Group 2, Census Tract 251.02, Hamilton County, Ohio",1233,364,679,185,554,209,1233,364,0,11,0,11,0,11,0,11,0,11,0,11,0,11,368,106,324,122,68,72,175,93,18,30,75,78,71,48,86,86,290,110,50,46,13,22,28,30,"91250","37325",34042,8047,12,19,"165700","8457",0,11,17,28,0,11,0,11,0,11,127,102,0,11,26,32,71,57,39,44,0,11,71,75,46,42,0,11,12,18,44,40,0,11,0,11,18,28,16,26,0,11,0,11,32,38,32,38,53,73,41,44,0,11,37,35,46,35,48,74,16,25,38,27,0,11,14,24,15,24,14,23,15,22,0,11,0.979343863912515,0,1,0
"1500000US390610251023",3.9061e+11,"Block Group 3, Census Tract 251.02, Hamilton County, Ohio",779,236,374,131,405,120,729,217,0,11,0,11,12,19,0,11,0,11,38,59,38,59,237,68,158,55,44,36,171,91,22,34,23,38,42,40,34,39,185,68,57,55,0,11,0,11,"88984","8396",33930,7014,0,11,"158900","13244",0,11,0,11,0,11,0,11,22,34,93,59,0,11,13,21,22,34,16,25,33,37,0,11,16,25,0,11,0,11,0,11,42,37,0,11,14,22,12,19,0,11,0,11,0,11,84,64,27,32,14,22,42,45,11,18,0,11,50,45,8,13,43,34,0,11,0,11,16,24,0,11,0,11,0,11,0.943462897526502,0,0.377358490566038,1
